Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 13.04 103.04 13.04 0
#1 service 10 0 105.27 195.27 15.27 0
#1 service 5 0 200.27 290.27 20.27 0
#1 service 7 0 291.69 381.69 21.69 0
#1 service 12 0 386.69 476.69 26.69 0
#1 service 11 0 478.92 568.92 28.92 0
#1 service 8 0 573.17 663.17 33.17 0
#1 service 6 0 764.84 854.84 134.84 0
#1 service 4 0 858.44 948.44 138.44 0
#1 service 1 0 1033.09 1123.09 223.09 356.09
#1 service 2 0 1186.34 1276.34 286.34 0
#1 service 3 0 1281.34 1371.34 291.34 0
#1 finish 0 0 1457.87 1457.87 377.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1457.87 377.87 356.09
