Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 78.41 168.41 78.41 0
#1 service 3 61.65 177.35 329.0 87.35 0
#1 service 9 0 332.16 422.16 90.52 0
#1 service 7 88.01 424.99 603.0 93.34 0
#1 service 12 0 604.41 694.41 94.76 0
#1 service 11 0 695.83 785.83 96.17 0
#1 service 1 0 808.03 898.03 118.38 0
#1 service 5 0 916.9 1006.9 137.24 0
#1 service 8 0 1011.02 1101.02 141.37 0
#1 service 6 0 1108.83 1198.83 149.18 0
#1 service 4 0 1204.66 1294.66 155.01 648.66
#1 service 10 0 1297.66 1387.66 158.01 0
#1 finish 0 0 1445.09 1445.09 215.44 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   149.66  1445.09 215.44 648.66
