Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 89.63 179.63 89.63 0
#1 service 3 0 184.1 274.1 94.1 0
#1 service 4 0 276.34 366.34 96.34 0
#1 service 9 0 370.34 460.34 100.34 0
#1 service 10 0 461.34 551.34 101.34 0
#1 service 11 147.54 555.46 793.0 105.46 0
#1 service 8 1.84 796.16 888.0 108.62 0
#1 service 5 0 890.0 980.0 110.62 0
#1 service 2 0 982.0 1072.0 112.62 0
#1 service 7 0 1077.1 1167.1 117.72 0
#1 service 6 0 1176.15 1266.15 126.77 0
#1 service 12 0 1288.83 1378.83 149.45 0
#1 finish 0 0 1446.19 1446.19 216.81 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   149.38  1446.19 216.81 0
