Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 65.76 155.76 65.76 0
#1 service 12 0 166.95 256.95 76.95 0
#1 service 9 0 264.02 354.02 84.02 0
#1 service 8 0 357.18 447.18 87.18 0
#1 service 1 0 475.36 565.36 115.36 0
#1 service 2 0 567.59 657.59 117.59 0
#1 service 3 0 664.0 754.0 124.0 0
#1 service 4 0 779.31 869.31 149.31 0
#1 service 5 0 872.14 962.14 152.14 0
#1 service 6 0 966.27 1056.27 156.27 0
#1 service 7 0 1059.09 1149.09 159.09 0
#1 service 10 0 1152.7 1242.7 162.7 0
#1 finish 0 0 1291.49 1291.49 211.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1291.49 211.49 0
