Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 6.54 17.46 34.0 17.46 0
#1 service 1 29.73 63.27 103.0 46.74 0
#1 service 7 0 115.0 125.0 58.74 0
#1 service 4 0 176.62 186.62 110.36 0
#1 service 9 0 253.8 263.8 177.54 108.8
#1 service 10 0 319.25 329.25 232.98 133.25
#1 service 6 0 382.33 392.33 286.07 204.33
#1 service 5 0 402.53 412.53 296.27 259.53
#1 service 3 0 445.63 455.63 329.37 270.63
#1 service 8 0 506.88 516.88 380.62 346.88
#1 finish 0 0 538.09 538.09 401.83 308.09
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   36.26  538.09 401.83 1631.52
