Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 4.76 19.24 34.0 19.24 0
#1 service 2 0 46.08 56.08 31.32 0
#1 service 6 0 87.86 97.86 63.1 0
#1 service 4 0 110.51 120.51 75.75 0
#1 service 10 6.33 123.67 140.0 78.91 0
#1 service 8 0 159.42 169.42 98.33 0
#1 service 5 0 197.22 207.22 126.13 79.22
#1 service 3 0 228.69 238.69 147.6 131.69
#1 service 9 0 273.17 283.17 182.08 150.17
#1 service 1 0 294.35 304.35 193.26 142.35
#1 finish 0 0 337.89 337.89 226.8 107.89
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   11.09  337.89 226.8 611.33
