Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 70.8 160.8 70.8 0
#1 service 1 0 163.96 253.96 73.96 0
#1 service 5 0 260.29 350.29 80.29 0
#1 service 4 0 353.12 443.12 83.12 0
#1 service 10 0 446.12 536.12 86.12 0
#1 service 8 0 536.12 626.12 86.12 0
#1 service 3 0 626.12 716.12 86.12 0
#1 service 9 0 716.12 806.12 86.12 0
#1 service 12 0 806.12 896.12 86.12 0
#1 service 11 0 896.12 986.12 86.12 0
#1 service 7 10.92 1119.08 1220.0 219.08 0
#1 service 6 0 1312.14 1402.14 311.22 296.14
#1 finish 0 0 1458.0 1458.0 367.09 107.0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   10.92  1458.0 367.09 403.14
