Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 19.24 109.24 19.24 0
#1 service 2 0 110.65 200.65 20.65 0
#1 service 3 0 203.81 293.81 23.81 0
#1 service 5 0 297.42 387.42 27.42 0
#1 service 4 0 389.65 479.65 29.65 0
#1 service 7 0 482.48 572.48 32.48 0
#1 service 6 0 576.61 666.61 36.61 0
#1 service 12 0 687.2 777.2 57.2 0
#1 service 10 0 779.2 869.2 59.2 0
#1 service 9 0 877.26 967.26 67.26 0
#1 service 11 0 978.44 1068.44 78.44 0
#1 service 8 0 1073.82 1163.82 83.82 0
#1 finish 0 0 1187.23 1187.23 107.23 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1187.23 107.23 0
