Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 34.54 124.54 34.54 0
#1 service 10 0 128.66 218.66 38.66 0
#1 service 2 238.02 229.98 558.0 49.98 0
#1 service 5 8.76 560.24 659.0 52.21 0
#1 service 8 0 673.32 763.32 66.53 0
#1 service 6 0 767.32 857.32 70.53 135.32
#1 service 11 0 860.92 950.92 74.14 0
#1 service 9 0 988.94 1078.94 112.15 348.94
#1 service 3 0 1111.59 1201.59 144.8 0
#1 service 4 0 1202.59 1292.59 145.8 0
#1 service 1 0 1301.64 1391.64 154.85 0
#1 finish 0 0 1415.41 1415.41 178.62 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   246.79  1415.41 178.62 484.25
