Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 58.6 148.6 58.6 0
#1 service 5 0 194.7 284.7 104.7 0
#1 service 6 0 290.53 380.53 110.53 0
#1 service 4 0 383.69 473.69 113.69 0
#1 service 3 0 475.69 565.69 115.69 0
#1 service 2 0 568.85 658.85 118.85 0
#1 service 8 0 660.27 750.27 120.27 0
#1 service 1 82.5 752.5 925.0 122.5 0
#1 service 7 0 936.7 1026.7 134.21 0
#1 service 11 0 1074.63 1164.63 182.14 0
#1 service 9 0 1223.53 1313.53 241.03 0
#1 finish 0 0 1396.1 1396.1 323.6 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   82.5  1396.1 323.6 0
