Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 82.46 172.46 82.46 0
#1 service 3 0 202.48 292.48 112.48 0
#1 service 4 0 299.69 389.69 119.69 0
#1 service 11 144.06 479.94 714.0 209.94 0
#1 service 10 33.46 759.54 883.0 255.48 0
#1 service 8 0 933.09 1023.09 305.57 0
#1 service 9 1.5 1024.5 1116.0 306.98 0
#1 service 5 0 1194.64 1284.64 385.63 52.64
#1 service 6 0 1323.48 1413.48 424.46 548.48
#1 service 7 0 1476.55 1566.55 487.53 374.55
#1 service 2 0 1626.36 1716.36 547.34 857.36
#1 finish 0 0 1798.92 1798.92 629.91 302.92
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   179.02  1798.92 629.91 2135.95
