Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 116.1 206.1 116.1 0
#1 service 8 0 210.23 300.23 120.23 0
#1 service 7 0 302.46 392.46 122.46 0
#1 service 9 0 396.07 486.07 126.07 0
#1 service 11 147.33 489.67 727.0 129.67 0
#1 service 1 0 753.31 843.31 155.98 0
#1 service 6 0 845.54 935.54 158.22 0
#1 service 2 0 942.82 1032.82 165.5 0
#1 service 3 0 1033.82 1123.82 166.5 0
#1 service 4 0 1126.06 1216.06 168.73 0
#1 service 5 0 1218.06 1308.06 170.73 0
#1 finish 0 0 1446.83 1446.83 309.51 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   147.33  1446.83 309.51 0
