Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 149.59 108.41 348.0 108.41 0
#1 service 5 0 365.8 455.8 126.21 36.8
#1 service 6 0 475.5 565.5 145.91 0
#1 service 1 0 568.66 658.66 149.07 0
#1 service 2 0 661.83 751.83 152.23 464.83
#1 service 4 0 757.83 847.83 158.23 330.83
#1 service 11 0 852.07 942.07 162.48 0
#1 service 9 0 947.07 1037.07 167.48 0
#1 service 7 0 1040.07 1130.07 170.48 0
#1 service 3 0 1132.07 1222.07 172.48 793.07
#1 service 10 0 1236.21 1326.21 186.62 636.21
#1 finish 0 0 1441.49 1441.49 301.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   149.59  1441.49 301.9 2261.74
