Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 113.53 203.53 113.53 0
#1 service 10 0 238.52 328.52 148.52 0
#1 service 11 0 336.13 426.13 156.13 0
#1 service 9 0 429.13 519.13 159.13 0
#1 service 8 0 523.25 613.25 163.25 0
#1 service 2 81.11 641.89 813.0 191.89 0
#1 service 3 88.51 821.49 1000.0 200.38 0
#1 service 4 0 1026.0 1116.0 226.38 0
#1 service 5 0 1119.16 1209.16 229.54 0
#1 service 6 0 1211.99 1301.99 232.37 0
#1 service 7 0 1304.23 1394.23 234.6 0
#1 finish 0 0 1483.5 1483.5 323.88 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   169.62  1483.5 323.88 0
