Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 232.11 322.11 232.11 0
#1 service 3 0 472.44 562.44 382.44 0
#1 service 5 0 564.68 654.68 384.68 0
#1 service 6 0 659.15 749.15 389.15 0
#1 service 4 0 755.23 845.23 395.23 0
#1 service 9 4.01 887.99 982.0 437.99 0
#1 service 10 0 1026.72 1116.72 482.71 40.72
#1 service 8 0 1118.72 1208.72 484.71 0
#1 service 2 0 1210.14 1300.14 486.12 0
#1 service 7 0 1301.14 1391.14 487.12 0
#1 service 1 0 1440.34 1530.34 536.33 0
#1 service 11 0 1611.12 1701.12 617.1 553.12
#1 finish 0 0 1900.94 1900.94 816.93 76.94
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   4.01  1900.94 816.93 670.78
