Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 213.79 303.79 213.79 0
#1 service 5 0 310.79 400.79 220.79 0
#1 service 4 0 402.79 492.79 222.79 0
#1 service 2 0 497.26 587.26 227.26 0
#1 service 1 0 589.26 679.26 229.26 0
#1 service 3 0 681.5 771.5 231.5 0
#1 service 6 0 776.5 866.5 236.5 0
#1 service 7 0 867.5 957.5 237.5 0
#1 service 8 0 962.6 1052.6 242.6 0
#1 service 12 0 1077.68 1167.68 267.68 0
#1 service 10 0 1176.16 1266.16 276.16 0
#1 service 11 0 1267.58 1357.58 277.58 0
#1 finish 0 0 1551.83 1551.83 471.83 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1551.83 471.83 0
