Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 66.79 87.21 244.0 87.21 0
#1 service 7 0 266.36 356.36 109.57 0
#1 service 12 0 471.81 561.81 225.01 30.81
#1 service 2 0 677.76 767.76 340.97 204.76
#1 service 6 0 770.92 860.92 344.13 114.92
#1 service 4 0 878.92 968.92 362.13 580.92
#1 service 1 0 971.92 1061.92 365.13 500.92
#1 service 3 0 1066.05 1156.05 369.25 496.05
#1 service 5 0 1158.05 1248.05 371.25 496.05
#1 service 11 0 1339.46 1429.46 462.67 691.46
#1 service 8 0 1433.93 1523.93 467.14 963.93
#1 service 10 0 1657.19 1747.19 600.4 1193.19
#1 finish 0 0 1902.55 1902.55 755.76 78.55
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   66.79  1902.55 755.76 5351.57
