Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 219.28 309.28 219.28 0
#1 service 6 0 314.66 404.66 224.66 0
#1 service 5 0 409.66 499.66 229.66 0
#1 service 7 0 504.66 594.66 234.66 0
#1 service 12 0 606.83 696.83 246.83 0
#1 service 11 0 699.06 789.06 249.06 0
#1 service 8 0 792.67 882.67 252.67 0
#1 service 4 0 890.67 980.67 260.67 0
#1 service 1 0 982.9 1072.9 262.9 0
#1 service 2 0 1074.9 1164.9 264.9 0
#1 service 3 0 1167.14 1257.14 267.14 0
#1 service 10 0 1266.99 1356.99 276.99 0
#1 finish 0 0 1570.61 1570.61 490.61 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1570.61 490.61 0
