Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 113.28 203.28 113.28 0
#1 service 8 57.56 266.44 414.0 176.44 0
#1 service 5 0 599.32 689.32 361.76 0
#1 service 1 0 825.78 915.78 498.22 0
#1 service 3 0 1026.35 1116.35 608.79 111.35
#1 service 4 0 1124.16 1214.16 616.6 14.16
#1 service 2 0 1320.4 1410.4 722.83 384.4
#1 service 6 0 1593.55 1683.55 905.99 818.55
#1 service 7 0 1701.44 1791.44 923.87 846.44
#1 service 11 0 1795.04 1885.04 927.48 1114.04
#1 service 9 0 1901.32 1991.32 943.76 1127.32
#1 service 12 0 2036.6 2126.6 989.03 1177.6
#1 finish 0 0 2225.08 2225.08 1087.51 549.08
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   57.56  2225.08 1087.51 6142.94
