Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 90.8 180.8 90.8 0
#1 service 9 0 185.8 275.8 95.8 0
#1 service 11 0 288.0 378.0 108.0 0
#1 service 10 0 379.0 469.0 109.0 0
#1 service 1 0 505.35 595.35 145.35 0
#1 service 2 0 619.43 709.43 169.43 0
#1 service 3 0 713.55 803.55 173.55 0
#1 service 4 0 806.72 896.72 176.72 0
#1 service 6 0 897.72 987.72 177.72 0
#1 service 5 0 989.95 1079.95 179.95 0
#1 service 7 0 1084.08 1174.08 184.08 0
#1 service 8 0 1175.49 1265.49 185.49 0
#1 finish 0 0 1299.9 1299.9 219.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1299.9 219.9 0
