Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 61.36 125.64 277.0 125.64 0
#1 service 7 0 310.14 400.14 158.78 34.14
#1 service 1 0 455.94 545.94 214.58 0
#1 service 2 74.23 548.77 713.0 217.41 0
#1 service 3 0 770.38 860.38 274.79 0
#1 service 4 0 864.63 954.63 279.04 252.63
#1 service 10 0 1010.34 1100.34 334.75 756.34
#1 service 5 0 1116.15 1206.15 350.56 343.15
#1 service 6 0 1211.15 1301.15 355.56 524.15
#1 service 11 0 1308.96 1398.96 363.37 1050.96
#1 service 9 0 1401.79 1491.79 366.2 990.79
#1 service 12 0 1634.13 1724.13 508.54 810.13
#1 finish 0 0 1869.54 1869.54 653.95 193.54
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   135.59  1869.54 653.95 4955.83
