Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 31.02 41.02 31.02 0
#1 service 4 15.0 115.0 140.0 105.0 0
#1 service 8 0 191.22 201.22 156.22 0
#1 service 3 92.46 240.54 343.0 195.54 0
#1 service 5 0 348.1 358.1 200.64 0
#1 service 11 0 396.11 406.11 238.65 0
#1 service 10 0 410.58 420.58 243.12 0
#1 service 7 0 455.6 465.6 278.14 0
#1 service 1 0 534.65 544.65 347.19 0
#1 service 2 0 600.73 610.73 403.27 0
#1 service 6 0 646.85 656.85 439.39 0
#1 service 9 0 727.08 737.08 509.62 452.08
#1 finish 0 0 751.01 751.01 523.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   107.46  751.01 523.55 452.08
