Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 96.9 106.9 96.9 0
#1 service 8 0 111.37 121.37 101.37 0
#1 service 9 0 123.61 133.61 103.61 0
#1 service 10 0 135.84 145.84 105.84 0
#1 service 11 0 148.08 158.08 108.08 0
#1 service 1 0 178.33 188.33 128.33 0
#1 service 12 0 209.59 219.59 149.59 0
#1 service 5 0 228.59 238.59 158.59 0
#1 service 2 0 250.67 260.67 170.67 0
#1 service 6 0 280.39 290.39 190.39 0
#1 service 4 0 296.72 306.72 196.72 0
#1 service 7 0 325.1 335.1 215.1 0
#1 finish 0 0 402.18 402.18 282.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  402.18 282.18 0
