Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 42.2 52.2 42.2 0
#1 service 1 0 58.28 68.28 48.28 0
#1 service 3 0 73.67 83.67 53.67 0
#1 service 12 0 105.14 115.14 75.14 0
#1 service 7 0 125.14 135.14 85.14 34.14
#1 service 6 175.09 145.91 331.0 95.91 0
#1 service 11 122.68 345.32 478.0 110.23 0
#1 service 5 0 504.63 514.63 136.86 0
#1 service 2 0 520.28 530.28 142.51 0
#1 service 9 0 552.96 562.96 165.18 0
#1 service 10 0 582.68 592.68 184.91 0
#1 service 8 0 609.71 619.71 201.94 0
#1 finish 0 0 666.32 666.32 248.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   297.77  666.32 248.55 34.14
