Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 70.8 80.8 70.8 0
#1 service 1 5.2 110.8 126.0 100.8 0
#1 service 2 0.38 141.62 152.0 116.42 0
#1 service 3 0 156.12 166.12 120.55 0
#1 service 6 0 192.12 202.12 146.55 0
#1 service 8 0 220.91 230.91 165.33 0
#1 service 12 137.03 255.97 403.0 190.39 0
#1 service 11 115.38 442.62 568.0 230.02 0
#1 service 5 0 578.77 588.77 240.79 0
#1 service 7 0 598.97 608.97 250.99 448.97
#1 service 4 0 623.29 633.29 265.3 514.29
#1 service 10 0 649.78 659.78 281.8 0
#1 finish 0 0 726.02 726.02 348.04 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   257.98  726.02 348.04 963.25
