Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 6.03 62.97 79.0 62.97 0
#1 service 4 0 84.1 94.1 68.07 0
#1 service 3 0 97.1 107.1 71.07 0
#1 service 2 0 109.1 119.1 73.07 0
#1 service 1 0 125.81 135.81 79.78 0
#1 service 5 0 149.26 159.26 93.23 0
#1 service 7 0 166.47 176.47 100.44 0
#1 service 12 197.16 206.84 414.0 130.8 0
#1 service 8 14.75 487.25 512.0 204.05 0
#1 service 10 0 525.6 535.6 217.65 0
#1 service 9 0 602.83 612.83 284.88 0
#1 service 11 0 649.95 659.95 322.0 0
#1 finish 0 0 681.17 681.17 343.22 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   217.95  681.17 343.22 0
