Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 30.6 66.4 107.0 66.4 0
#1 service 2 0 134.31 144.31 93.71 0
#1 service 1 0 156.96 166.96 106.36 0
#1 service 5 0 192.52 202.52 131.92 0
#1 service 4 0 207.61 217.61 137.02 0
#1 service 3 2.39 227.61 240.0 147.02 0
#1 service 11 0 291.16 301.16 198.17 0
#1 service 10 0 306.16 316.16 203.17 73.16
#1 service 6 0 340.36 350.36 227.38 0
#1 service 7 207.55 356.45 574.0 233.46 0
#1 service 8 0 594.25 604.25 253.71 0
#1 service 9 0 616.29 626.29 265.75 0
#1 finish 0 0 670.29 670.29 309.75 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   240.54  670.29 309.75 73.16
